,program,nfrags,fraglen,qual_shift,alpha,predicted_phred,predicted_error,n_matches,n_mismatches,n_total,p_mismatch,p_mismatch_lower,p_mismatch_upper,observed_phred,observed_phred_lower,observed_phred_upper
0,SeqPrep,100000000,120,-20,0.01,0,1.0,3485865,5175857,8661722,0.5975551974538088,0.5971258887869704,0.5979843989553952,2.2362197181513848,2.2331014633929254,2.239340992861664
1,SeqPrep,100000000,120,-20,0.01,1,0.7943282347242815,619977,534866,1154843,0.46315040226247206,0.4619549166314023,0.46434619160046486,3.3427795441235277,3.3315811202762156,3.354004062914532
2,SeqPrep,100000000,120,-20,0.01,2,0.6309573444801932,579704,377407,957111,0.3943189452425058,0.3930322376908657,0.39560670380209484,4.041523565392019,4.02736357621902,4.055718260188513
3,SeqPrep,100000000,120,-20,0.01,3,0.5011872336272722,573627,340300,913927,0.3723492138868859,0.37104678063602925,0.37365297664764874,4.290495587131806,4.275315536553723,4.305713321873728
4,SeqPrep,100000000,120,-20,0.01,4,0.3981071705534972,1183116,502318,1685434,0.2980348088385543,0.2971275711150553,0.2989431870442826,5.257330097369563,5.244113397611061,5.2705704719477
5,SeqPrep,100000000,120,-20,0.01,5,0.31622776601683794,1100470,406527,1506997,0.2697596611008516,0.26882877307504827,0.2706920032808958,5.690229926593053,5.67524573864802,5.70524250056581
6,SeqPrep,100000000,120,-20,0.01,6,0.251188643150958,624754,176665,801419,0.22044024411699747,0.2192485109441923,0.22163529819712524,6.56709116705693,6.543610715995848,6.5906334752140445
7,SeqPrep,100000000,120,-20,0.01,7,0.19952623149688797,1322927,290864,1613791,0.1802364742398489,0.17945771041192615,0.1810171240954932,7.441573168077208,7.42280339228018,7.460378774398775
8,SeqPrep,100000000,120,-20,0.01,8,0.15848931924611134,738040,134236,872276,0.15389165814489908,0.15289777433690888,0.15488931969189956,8.127849209081365,8.099785277462072,8.155988363681516
9,SeqPrep,100000000,120,-20,0.01,9,0.12589254117941673,2054245,274661,2328906,0.11793563157980615,0.11739180324565668,0.1184810214401879,9.28354962838701,9.2635121036189,9.3036222616726
10,SeqPrep,100000000,120,-20,0.01,10,0.1,1421159,138050,1559209,0.08853848329505538,0.08795341538189005,0.08912606356779185,10.528679219576901,10.499952745440936,10.557472914798698
11,SeqPrep,100000000,120,-20,0.01,11,0.07943282347242814,2309694,186126,2495820,0.07457508954972715,0.07414737097614454,0.0750044307504345,11.27406216465008,11.24913080693267,11.299042430279755
12,SeqPrep,100000000,120,-20,0.01,12,0.06309573444801933,1352818,83204,1436022,0.05794061650866073,0.05743954441848853,0.05844461992829442,12.370168880607187,12.332554612856246,12.407890133570014
13,SeqPrep,100000000,120,-20,0.01,13,0.05011872336272722,4124974,213154,4338128,0.049135018607104265,0.04886808436708823,0.04940294215458563,13.086088751474986,13.06247186229134,13.10974685017438
14,SeqPrep,100000000,120,-20,0.01,14,0.039810717055349734,4273449,190209,4463658,0.04261280770166532,0.042366927979126,0.04285966285074627,13.704598497665057,13.679512495946188,13.729730254982469
15,SeqPrep,100000000,120,-20,0.01,15,0.03162277660168379,2470896,78687,2549583,0.030862694017021606,0.030584381231450575,0.031142758995844844,15.105661668775237,15.066429150950242,15.145003015152048
16,SeqPrep,100000000,120,-20,0.01,16,0.025118864315095794,2266195,60876,2327071,0.026159923784018622,0.025891168130151798,0.02643061867200358,15.823635256470197,15.778926710456405,15.868483550871556
17,SeqPrep,100000000,120,-20,0.01,17,0.0199526231496888,3617977,75323,3693300,0.02039449814529012,0.020205531774029728,0.020584701112793757,16.904869770550413,16.864554345206002,16.94529715204622
18,SeqPrep,100000000,120,-20,0.01,18,0.015848931924611134,48216658,902655,49119313,0.018376783893536947,0.01832745774781308,0.018426203344578118,17.35730491834779,17.345641404379723,17.368977730447806
19,SeqPrep,100000000,120,-20,0.01,19,0.012589254117941675,811290,7789,819079,0.00950946123633984,0.009235478931693075,0.009789157828215211,20.218440875539343,20.092546694115153,20.345405780799094
20,SeqPrep,100000000,120,-20,0.01,20,0.01,1090934,5675,1096609,0.005175044158856986,0.005000244614790095,0.005354151755817549,22.860859400032005,22.713093235151426,23.010087492129905
21,SeqPrep,100000000,120,-20,0.01,21,0.007943282347242814,2936677,13786,2950463,0.004672486996108747,0.004570850750247435,0.004775724009999038,23.304518986224473,23.209607791144084,23.400029592843282
22,SeqPrep,100000000,120,-20,0.01,22,0.00630957344480193,3619552,11676,3631228,0.0032154411675609463,0.0031394279349473697,0.0032927591468739914,24.92759432228744,24.82440035157839,25.03149481649718
23,SeqPrep,100000000,120,-20,0.01,23,0.005011872336272725,8060876,19702,8080578,0.0024381919214194825,0.002393734061763464,0.002483236685007495,26.12932112034739,26.049818845155592,26.20924100347343
24,SeqPrep,100000000,120,-20,0.01,24,0.003981071705534973,4793636,8371,4802007,0.0017432294455214247,0.0016945841815330098,0.0017928647129508146,27.586454468740843,27.464524804521176,27.709368519271234
25,SeqPrep,100000000,120,-20,0.01,25,0.0031622776601683794,9825241,12985,9838226,0.0013198517700243927,0.001290227102813124,0.001349959785505006,28.794748408208658,28.696791686852908,28.893338394544053
26,SeqPrep,100000000,120,-20,0.01,26,0.0025118864315095794,9444849,9325,9454174,0.0009863368285796305,0.0009602381957012351,0.001012938994342294,30.05974750562588,29.944167098404325,30.17621022953025
27,SeqPrep,100000000,120,-20,0.01,27,0.001995262314968879,15634276,12025,15646301,0.0007685522603713172,0.0007506260896202877,0.0007867827192311605,31.14326595803523,31.04145187421954,31.24576344824063
28,SeqPrep,100000000,120,-20,0.01,28,0.001584893192461114,5963840,3469,5967309,0.0005813340653215713,0.0005562320182732616,0.0006072359362556679,32.3557422727979,32.16642534781024,32.547440155452605
29,SeqPrep,100000000,120,-20,0.01,29,0.0012589254117941675,17931355,8292,17939647,0.0004622164527540592,0.00044924933644829856,0.0004754492534927435,33.35154599719895,33.22895830154926,33.475125556815485
30,SeqPrep,100000000,120,-20,0.01,30,0.001,10514980,3820,10518800,0.00036315929573715633,0.00034820547958791526,0.00037856695284377295,34.39902834785848,34.21857300631108,34.58164398824461
31,SeqPrep,100000000,120,-20,0.01,31,0.0007943282347242813,38727115,11058,38738173,0.0002854548664440112,0.0002785120842694333,0.0002925206819798243,35.44462548727485,35.33843422736751,35.551559566206784
32,SeqPrep,100000000,120,-20,0.01,32,0.000630957344480193,65438301,14643,65452944,0.00022371797363308823,0.00021898504188411216,0.00022852370701731406,36.50299123028545,36.41068739608399,36.59585549310805
