program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,avg_divergence_per_nt,edit_distances
ClipAndMerge,gen_n1000000_l37_merged.fq.gz,1000000,37,999911,995616,4384,0.019,0:988623 1:6990 5:1 10:2
