program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,avg_divergence_per_nt,edit_distances
SeqPrep,gen_n1000000_l233_merged.fq.gz,1000000,233,999920,906541,93459,0.157,0:634376 1:226562 2:40336 3:4734 4:413 5:28 6:4 7:1 16:1 33:1 34:1 35:1 37:1 38:2 40:1 43:1 44:1 49:1 51:1 56:1 58:1 62:2 63:1 64:2 67:1 69:1 81:1 86:1 90:1 92:1 94:1 96:1 108:1 110:5 111:5 112:10 113:1 114:15 115:1 116:4 117:8 118:9 119:1
