program,filename,nfrags,fraglen_distribution,quality_shift,total_sequences,total_reads,dropped_reads,edit_distances
ClipAndMerge,gen_n_1000000_dist_cfDNA_qs_-4_merged.fq.gz,1000000,cfDNA,-4,1000000,638995,361005,0:439748 1:159152 2:32064 3:4887 4:596 5:93 6:33 7:9 8:11 9:4 10:19 11:12 12:15 13:3 15:24 16:12 17:6 18:5 19:5 20:24 21:12 22:5 23:6 24:10 25:24 26:22 27:10 28:18 29:15 30:35 31:22 32:15 33:15 34:17 35:29 36:17 37:12 38:14 39:16 40:28 41:12 42:15 43:8 44:9 45:26 46:15 47:5 48:17 49:15 50:23 51:10 52:9 53:8 54:11 55:24 56:7 57:5 58:6 59:1 60:26 61:14 62:3 63:4 64:25 65:24 66:11 67:6 68:8 69:3 70:31 71:11 72:10 73:2 74:2 75:41 76:14 77:3 78:5 79:8 80:15 81:4 82:3 83:2 84:13 85:27 86:11 87:6 88:6 89:4 90:27 91:6 92:5 93:4 94:3 95:13 96:9 97:10 98:10 99:7 100:17 101:6 102:3 103:5 104:8 105:22 106:7 107:2 108:7 109:2 110:23 111:9 112:5 113:3 114:7 115:13 116:1 117:4 118:6 119:2 120:24 121:8 122:10 123:4 124:7 125:24 126:20 127:3 128:17 130:23 131:1 132:4 133:4 134:5 135:27 136:9 138:5 139:6 140:20 141:5 142:1 143:7 144:10 145:12 146:2 147:6 148:3 149:3 150:12 151:1 152:4 153:4 154:3 155:8 156:9 157:2 158:2 159:6 160:7 161:1 162:2 163:1 164:2 165:6 166:3 167:2 168:7 169:8 170:12 171:7 172:4 173:4 174:5 175:14 176:3 177:2 178:3 179:1 180:12 181:1 184:4 185:5 187:1 188:1 189:6 190:6 191:2 192:12 193:3 194:4 195:2 197:2 198:2 199:4 200:7 201:3 203:2 204:5 205:7 206:2 208:1 209:4 210:3 211:1 212:3 215:8 216:3 217:1 218:2 219:2 220:8 221:3 222:4 224:2 225:5 228:8 230:5 231:1 232:2 233:2 234:3 235:4 239:3 240:2 242:3 243:1 244:4 245:5 246:2 247:2 248:1 249:3 250:5 251:1 252:7 254:1 255:6 256:13 258:3 260:11 261:1 262:1 263:1 264:1 265:7 266:1 267:1 268:3 269:4 270:5 271:1 272:2 273:1 275:3 276:2 277:2 279:2 280:5 283:1 284:1 285:4 286:3 289:2 290:2 291:2 293:1 294:10 295:5 296:1 297:2 299:1 300:5 301:1 302:2 303:1 304:7 305:4 307:1 308:1 309:3 310:8 311:2 313:1 314:2 315:8 316:3 318:2 319:1 320:1 321:1 324:2 325:4 326:1 328:4 330:2 331:1 332:1 334:1 335:5 336:5 337:2 338:7 339:6 340:78 341:1 342:13 343:1 344:1 345:1 346:1 347:1 348:1 349:1 352:1 354:2 355:1 356:1 359:1 360:3 362:2 363:1 364:1 365:3 368:1 370:1 371:1 372:2 373:9 374:1 375:2 377:8 378:24 379:2 380:1 382:1 383:1 384:1 385:1 387:1 390:2 392:1 394:1 395:1 396:1 399:1 400:3 401:1 403:1 405:2 409:1 410:1 414:1 419:1 420:1 424:1 429:1 435:1 439:1 449:1 450:1 451:1 454:2 455:1 459:2 460:1 463:1 468:9 474:1 489:1 493:1 498:1 499:1 500:1 504:1 512:1 513:1 519:1 520:1 540:1 546:1 559:1 564:1 569:1 580:1 583:1 590:1 595:1 603:1 616:1 618:1 630:2 637:1 658:1 664:1 666:1 675:2 678:2 679:2 680:6 681:1 735:1 743:1 749:1 760:1 761:1 763:1 770:1 773:1 777:1 782:1 815:1 824:1 829:1 832:1 844:1 849:2 850:7 851:1 869:1 874:1 883:1 902:2 931:1 966:1
