,program,nfrags,fraglen,qual_shift,alpha,predicted_phred,predicted_error,n_matches,n_mismatches,n_total,p_mismatch,p_mismatch_lower,p_mismatch_upper,observed_phred,observed_phred_lower,observed_phred_upper
0,fastp,100000000,120,0,0.01,2,0.6309573444801932,192881,29431,222312,0.132386016049516,0.1305401682487839,0.13424762127189738,8.78157887050949,8.720934008063681,8.842558318922917
1,fastp,100000000,120,0,0.01,13,0.05011872336272722,42838019,180715,43018734,0.00420084421824222,0.004175486909163917,0.00422631123864603,23.76663423297098,23.740385233155884,23.792928735616567
2,fastp,100000000,120,0,0.01,14,0.039810717055349734,83631464,300886,83932350,0.0035848632857295192,0.003568081610428986,0.003601701254319356,24.455274021678456,24.434923128883025,24.475652208447826
3,fastp,100000000,120,0,0.01,15,0.03162277660168379,144698034,4727668,149425702,0.031638921127504556,0.031602049038533364,0.03167582303847727,14.997783341617188,14.99272091948063,15.002847573411513
4,fastp,100000000,120,0,0.01,16,0.025118864315095794,180984515,4664797,185649312,0.025126928560877188,0.025097350134653307,0.025156531324028397,15.998605949961906,15.993492412349193,16.003721304173524
5,fastp,100000000,120,0,0.01,18,0.015848931924611134,8725048,140085,8865133,0.015801793385389704,0.015694109865686423,0.015909996877798704,18.012936210721747,17.98329905580001,18.042633114633535
6,fastp,100000000,120,0,0.01,21,0.007943282347242814,10741924,85799,10827723,0.007924011354926609,0.007854775926277813,0.007993679520351238,21.010549107990087,20.97253267300959,21.048661995952507
7,fastp,100000000,120,0,0.01,22,0.00630957344480193,1147138,7294,1154432,0.006318258676128174,0.0061299033246415835,0.006510695137428857,21.994025975958994,21.863726399675173,22.12546374732119
8,fastp,100000000,120,0,0.01,23,0.005011872336272725,33058831,166745,33225576,0.005018573643388455,0.004987051908866169,0.005050237195845186,22.994196985576085,22.96688223776875,23.02156111305035
9,fastp,100000000,120,0,0.01,24,0.003981071705534973,20171967,80292,20252259,0.003964594764465534,0.0039287185172582895,0.004000704239698338,24.018011968837165,23.978635535484504,24.057490861743723
10,fastp,100000000,120,0,0.01,25,0.0031622776601683794,64095030,203021,64298051,0.0031574985064477304,0.003139505485135974,0.003175565082127574,25.006568462015032,24.981789821158262,25.031387538344248
11,fastp,100000000,120,0,0.01,26,0.0025118864315095794,30770838,77483,30848321,0.002511741238688485,0.002488588135714065,0.002535047909402399,26.00025103946857,25.960138286018562,26.040469736957412
12,fastp,100000000,120,0,0.01,27,0.001995262314968879,63108456,126481,63234937,0.0020001759470401623,0.001985733191415706,0.0020146936798380866,26.989317996021718,26.95790975959043,27.020791049242607
13,fastp,100000000,120,0,0.01,28,0.001584893192461114,64308045,102119,64410164,0.0015854485326259999,0.0015727081519971708,0.001598262590006172,27.99847851624481,27.963518658093665,28.033518620790584
14,fastp,100000000,120,0,0.01,29,0.0012589254117941675,106897017,134632,107031649,0.0012578709312420291,0.0012490636084265816,0.0012667226159984724,29.003639190855722,28.973184755111838,29.03415444664087
15,fastp,100000000,120,0,0.01,30,0.001,14528282,14889,14543171,0.001023779476979264,0.001002307588693907,0.0010455784857538175,29.89793580708799,29.806433615546418,29.989989814895452
16,fastp,100000000,120,0,0.01,31,0.0007943282347242813,112230353,91119,112321472,0.0008112340265626148,0.0008043310909852108,0.0008181792794025311,30.908538414938988,30.87151523316123,30.945651435536536
17,fastp,100000000,120,0,0.01,32,0.000630957344480193,46706819,30323,46737142,0.0006487987648025205,0.0006392448828034247,0.0006584544459435904,31.878899856155808,31.814742655915946,31.943327398430906
18,fastp,100000000,120,0,0.01,33,0.0005011872336272725,249994866,129498,250124364,0.0005177344498914948,0.000514037018527036,0.0005214508927804395,32.85892936235057,32.82786584646217,32.89005604033687
19,fastp,100000000,120,0,0.01,34,0.00039810717055349735,549151815,223705,549375520,0.00040719870444900786,0.00040498495925378464,0.0004094211057333874,33.90193612428523,33.878297731359325,33.925611057591134
20,fastp,100000000,120,0,0.01,35,0.00031622776601683794,212073898,68165,212142063,0.00032131770114821593,0.00031815697198789294,0.00032450086087010277,34.93065348836157,34.887841467198854,34.973585553361545
21,fastp,100000000,120,0,0.01,36,0.00025118864315095795,339795856,86992,339882848,0.00025594701383695596,0.00025371756577985405,0.00025819046237451904,35.918499330475015,35.880598047288615,35.9564946396797
22,fastp,100000000,120,0,0.01,37,0.00019952623149688788,499326233,101266,499427499,0.00020276416537488257,0.00020112683442974344,0.0002044110246515185,36.930087956655164,36.89495684779003,36.965299817787724
23,fastp,100000000,120,0,0.01,38,0.00015848931924611142,9102580045,1480701,9104060746,0.00016264181899824947,0.00016229777019782787,0.00016298639021483652,37.88767777160938,37.87848658794613,37.89687446886223
0,fastp,100000000,120,-10,0.01,0,1.0,0,517511,517511,1.0,0.9999897619756017,1.0,0.0,0.0,4.446340262662733e-05
1,fastp,100000000,120,-10,0.01,3,0.5011872336272722,22361623,22471328,44832951,0.5012234862701765,0.5010311272414617,0.5014158450392083,2.999685870821968,2.9980194619678073,3.001352921581618
2,fastp,100000000,120,-10,0.01,4,0.3981071705534972,52125892,34273368,86399260,0.3966858975412521,0.39655032944579083,0.39682147701310266,4.015532387214165,4.014048307319127,4.017016849833272
3,fastp,100000000,120,-10,0.01,5,0.31622776601683794,101495468,46853499,148348967,0.3158329980147418,0.31573469350862093,0.3159313143315803,5.005424971679682,5.004073257649805,5.006776944096014
4,fastp,100000000,120,-10,0.01,6,0.251188643150958,138115282,45928418,184043700,0.24955169886282444,0.24946953565295416,0.24963387501901457,6.028394692591339,6.0269648174760695,6.029824813256212
5,fastp,100000000,120,-10,0.01,8,0.15848931924611134,7407241,1372836,8780077,0.15635808205326673,0.15604248767580775,0.15667404885960023,8.05879665425717,8.050029331448638,8.067571346530935
6,fastp,100000000,120,-10,0.01,11,0.07943282347242814,9901650,852249,10753899,0.07925023286902731,0.07903819216462338,0.07946264589392626,11.009994529766464,10.998369781933073,11.021630018959765
7,fastp,100000000,120,-10,0.01,12,0.06309573444801933,1074241,72219,1146460,0.06299303944315546,0.06240995700543728,0.06357975187829545,12.007074362358658,11.966811712639227,12.047461166068718
8,fastp,100000000,120,-10,0.01,13,0.05011872336272722,31349848,1652022,33001870,0.05005843608256138,0.04996070919966278,0.05015629269467525,13.005227226727293,12.996745718932036,13.013714053796868
9,fastp,100000000,120,-10,0.01,14,0.039810717055349734,19325829,795870,20121699,0.03955282304938564,0.03944098640647509,0.039664877451220715,14.028225136576907,14.015938831738664,14.040522320286957
10,fastp,100000000,120,-10,0.01,15,0.03162277660168379,61870784,2004827,63875611,0.0313864238418009,0.03133025616302054,0.03144266132622908,15.032581648430952,15.024807021243387,15.040360542171939
11,fastp,100000000,120,-10,0.01,16,0.025118864315095794,29882305,765292,30647597,0.024970701618139916,0.02489815795786765,0.025043392776509132,16.0256925482103,16.013068350342003,16.038327821542875
12,fastp,100000000,120,-10,0.01,17,0.0199526231496888,61602515,1247270,62849785,0.01984525484056946,0.019799968345129537,0.01989061403194714,17.023433197781095,17.013518098081843,17.03335504059002
13,fastp,100000000,120,-10,0.01,18,0.015848931924611134,62978920,1006838,63985758,0.015735345356071267,0.01569529891472432,0.01577546381589412,18.03123720841635,18.020178631632426,18.04230408808848
14,fastp,100000000,120,-10,0.01,19,0.012589254117941675,105017334,1329245,106346579,0.012499179686823776,0.012471446674457987,0.01252695631870493,19.031184885260306,19.02154436951892,19.040831659045573
15,fastp,100000000,120,-10,0.01,20,0.01,14291121,141634,14432755,0.009813372429588114,0.009746663401928535,0.009880404791863917,20.08181718831318,20.052252623686876,20.11144031904906
16,fastp,100000000,120,-10,0.01,21,0.007943282347242814,110679636,880917,111560553,0.007896312597159678,0.007874744078112172,0.007917923091922074,21.025756672616378,21.013887209364373,21.037635514773747
17,fastp,100000000,120,-10,0.01,22,0.00630957344480193,46116385,289315,46405700,0.006234471196426301,0.006204748276325334,0.00626429538982709,22.052003771835853,22.031277715204784,22.07275832927607
18,fastp,100000000,120,-10,0.01,23,0.005011872336272725,247024562,1230665,248255227,0.004957257153743635,0.004945782838352342,0.004968750443923087,23.04758551832161,23.037528151982794,23.057649567526788
19,fastp,100000000,120,-10,0.01,24,0.003981071705534973,543412890,2145060,545557950,0.003931864616765277,0.003924966574002098,0.003938771311344569,24.054014443505874,24.04639233992667,24.06164037463507
20,fastp,100000000,120,-10,0.01,25,0.0031622776601683794,210033073,662232,210695305,0.0031430790543719046,0.0031331548233883844,0.0031530257266315642,25.026446955189403,25.012724856781837,25.04018144128213
21,fastp,100000000,120,-10,0.01,26,0.0025118864315095794,336769854,841429,337611283,0.0024923011829554287,0.0024853168753541377,0.00249929951344785,26.03399476382107,26.021816953568646,26.04618231299119
22,fastp,100000000,120,-10,0.01,27,0.001995262314968879,495116847,984155,496101002,0.001983779504642081,0.001978637535515637,0.0019889310262986015,27.025066009514205,27.01380277417197,27.036337564469783
