program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,avg_divergence_per_nt,edit_distances
leeHom,gen_n1000000_l140_merged.fq.gz,1000000,140,999933,999998,2,0.048,0:934705 1:63072 2:2165 3:31 4:1 12:23 15:1
