program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,avg_divergence_per_nt,edit_distances
SeqPrep,gen_n1000000_l224_merged.fq.gz,1000000,224,999929,869608,130392,0.144,0:635482 1:199184 2:31251 3:3228 4:252 5:21 6:3 8:1 10:4 12:1 13:3 14:5 15:42 16:39 17:8 18:1 26:1 27:1 28:2 32:2 33:2 34:1 35:1 36:3 37:1 39:2 40:1 42:1 53:1 60:1 64:1 76:1 78:1 84:2 85:2 87:1 97:1 100:6 102:12 104:6 105:11 106:6 107:2 108:5 109:1 110:5
